Year,State,LGA,Season,Temperature (°C),Precipitation (mm),Weather Event,Crop 1,Crop 2,Crop 3,Planting to Harvest Duration Crop 1 (Months),Planting to Harvest Duration Crop 2 (Months),Planting to Harvest Duration Crop 3 (Months),Planting Season Crop 1,Planting Season Crop 2,Planting Season Crop 3,Effect on Crop 1,Effect on Crop 2,Effect on Crop 3,Yield Impact Crop 1 (%),Yield Impact Crop 2 (%),Yield Impact Crop 3 (%)
2024,Jigawa,Malam Madori,Dry,31.3,46,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Jigawa,Miga,Wet,28.3,961,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Jigawa,Miga,Dry,29.8,32,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Jigawa,Ringim,Wet,29.2,896,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Jigawa,Ringim,Dry,29.9,38,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Jigawa,Roni,Wet,28,674,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Jigawa,Roni,Dry,29.5,39,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Jigawa,Sule Tankarkar,Wet,28.7,877,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Jigawa,Sule Tankarkar,Dry,29.5,58,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Jigawa,Taura,Wet,29.1,647,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Jigawa,Taura,Dry,29.9,43,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Jigawa,Yankwashi,Wet,28.5,924,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Jigawa,Yankwashi,Dry,30.8,48,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kaduna,Birnin Gwari,Wet,28.7,655,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kaduna,Birnin Gwari,Dry,30.1,74,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kaduna,Chikun,Wet,28.5,903,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kaduna,Chikun,Dry,30,53,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kaduna,Giwa,Wet,28.4,811,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kaduna,Giwa,Dry,29.9,55,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Igabi,Wet,28.9,745,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kaduna,Igabi,Dry,29.5,39,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kaduna,Ikara,Wet,29.3,671,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Ikara,Dry,31.4,56,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kaduna,Jaba,Wet,27.9,738,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kaduna,Jaba,Dry,31.9,72,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kaduna,Jema’a,Wet,28.2,869,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kaduna,Jema’a,Dry,31.9,41,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kachia,Wet,29,694,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kaduna,Kachia,Dry,31.7,33,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kaduna,Kaduna North,Wet,29.2,639,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kaduna,Kaduna North,Dry,31.3,69,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kaduna,Kaduna South,Wet,28,629,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kaduna South,Dry,31.3,77,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kaduna,Kagarko,Wet,29.1,808,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kagarko,Dry,31.3,61,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kajuru,Wet,29,976,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kajuru,Dry,29.9,46,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kaduna,Kaura,Wet,28.5,651,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kaduna,Kaura,Dry,30.1,73,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kaduna,Kauru,Wet,27.6,696,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kaduna,Kauru,Dry,31.9,50,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kubau,Wet,28.9,941,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Kubau,Dry,30.9,69,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kaduna,Kudan,Wet,27.9,623,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kaduna,Kudan,Dry,30.1,42,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Lere,Wet,28.8,615,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kaduna,Lere,Dry,30.4,47,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kaduna,Makarfi,Wet,27.8,870,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kaduna,Makarfi,Dry,30.2,36,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kaduna,Sabon Gari,Wet,28.6,968,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kaduna,Sabon Gari,Dry,30.5,38,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kaduna,Sanga,Wet,29.1,993,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kaduna,Sanga,Dry,31.3,54,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kaduna,Soba,Wet,28.2,719,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kaduna,Soba,Dry,31.9,70,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kaduna,Zangon Kataf,Wet,27.7,987,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kaduna,Zangon Kataf,Dry,31.8,40,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kaduna,Zaria,Wet,29.2,680,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kaduna,Zaria,Dry,31.2,61,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Ajingi,Wet,28.3,987,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Ajingi,Dry,29.6,57,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Albasu,Wet,28.4,990,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Albasu,Dry,31.4,34,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Bagwai,Wet,29.4,834,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kano,Bagwai,Dry,30.3,64,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kano,Bebeji,Wet,27.6,656,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Bebeji,Dry,30.3,65,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Bichi,Wet,28.4,690,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Bichi,Dry,30.2,72,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Bunkure,Wet,27.7,929,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Bunkure,Dry,29.8,64,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Dala,Wet,29,835,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Dala,Dry,31.2,79,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Dambatta,Wet,29.5,717,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Dambatta,Dry,29.5,37,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kano,Dawakin Kudu,Wet,27.9,630,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Dawakin Kudu,Dry,30.6,66,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Dawakin Tofa,Wet,27.9,703,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Dawakin Tofa,Dry,31.8,70,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Doguwa,Wet,27.9,896,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Doguwa,Dry,31.8,52,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Fagge,Wet,29.4,664,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Fagge,Dry,31.8,60,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Gabasawa,Wet,29,871,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Gabasawa,Dry,30.4,41,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Garko,Wet,27.7,867,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Garko,Dry,30.8,41,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Garun Mallam,Wet,27.6,637,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Garun Mallam,Dry,30.2,36,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Gaya,Wet,28,620,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Gaya,Dry,31.6,79,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Gezawa,Wet,29,886,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Gezawa,Dry,31.8,60,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Gwale,Wet,28.2,806,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Gwale,Dry,30.7,51,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Gwarzo,Wet,27.8,695,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Gwarzo,Dry,30.5,65,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Kabo,Wet,29.3,996,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Kabo,Dry,29.6,78,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Kano Municipal,Wet,28.8,713,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Kano Municipal,Dry,29.6,74,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Karaye,Wet,28.2,872,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Karaye,Dry,30.2,45,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Kibiya,Wet,29.4,830,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Kibiya,Dry,30.6,69,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Kiru,Wet,27.7,662,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Kiru,Dry,30.3,66,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Kumbotso,Wet,28,986,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Kumbotso,Dry,31.2,46,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Kunchi,Wet,29,673,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Kunchi,Dry,30,41,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Kura,Wet,28,741,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Kura,Dry,31,49,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Madobi,Wet,28.3,729,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Madobi,Dry,29.9,46,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Makoda,Wet,29.5,624,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Makoda,Dry,31.8,55,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Minjibir,Wet,28.4,766,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Minjibir,Dry,30.5,65,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Nasarawa,Wet,28.7,944,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Nasarawa,Dry,31.1,67,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2024,Kano,Rano,Wet,28.6,754,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Rano,Dry,31.9,66,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Rimin Gado,Wet,28.8,760,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Rimin Gado,Dry,31.2,74,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Rogo,Wet,28.2,617,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Kano,Rogo,Dry,29.6,43,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Shanono,Wet,27.7,639,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Kano,Shanono,Dry,30.8,80,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Sumaila,Wet,27.9,760,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Sumaila,Dry,29.6,60,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Takai,Wet,28.8,969,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Takai,Dry,31.4,46,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Tarauni,Wet,27.8,747,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Tarauni,Dry,31.9,79,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Tofa,Wet,28.3,787,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Tofa,Dry,31.1,70,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2024,Kano,Tsanyawa,Wet,29.1,885,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Tsanyawa,Dry,31.4,42,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Kano,Tudun Wada,Wet,27.9,764,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2024,Kano,Tudun Wada,Dry,29.7,42,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Ungogo,Wet,28,991,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Kano,Ungogo,Dry,29.8,46,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Warawa,Wet,28.3,866,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Kano,Warawa,Dry,31.9,80,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Wudil,Wet,28.2,619,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2024,Kano,Wudil,Dry,30.1,49,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2024,Katsina,Bakori,Wet,27.9,988,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2024,Katsina,Bakori,Dry,31,55,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2024,Katsina,Batagarawa,Wet,28,736,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2024,Katsina,Batagarawa,Dry,30.9,53,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2024,Katsina,Batsari,Wet,28.2,716,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
